	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description	assay	source	group
5043	ENCFF661QMZ	path/to/data/ENCFF661QMZ.w5	128	32	2.0	mean	5043	CHIP:H3K9me3:iPS DF 19.11 male newborn	chip	encode	H3K9me3
5044	ENCFF018PYH	path/to/data/ENCFF018PYH.w5	128	32	2.0	mean	5044	CHIP:ZGPAT:HepG2 3xFLAG using CRISPR	chip	encode	ZGPAT
5045	ENCFF049ZCB	path/to/data/ENCFF049ZCB.w5	128	32	2.0	mean	5045	CHIP:EP300:transverse colon female adult (51 year)	chip	encode	EP300
5046	ENCFF204COR	path/to/data/ENCFF204COR.w5	128	32	2.0	mean	5046	CHIP:ZSCAN23:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZSCAN23
5047	ENCFF500YAA	path/to/data/ENCFF500YAA.w5	128	32	2.0	mean	5047	CHIP:H3K79me2:PC-9	chip	encode	H3K79me2
5048	ENCFF252EGE	path/to/data/ENCFF252EGE.w5	128	32	2.0	mean	5048	CHIP:ZBTB11:K562 eGFP- genetically modified using CRISPR	chip	encode	ZBTB11
5049	ENCFF224SPM	path/to/data/ENCFF224SPM.w5	128	32	2.0	mean	5049	CHIP:H4K5ac:IMR-90	chip	encode	H4K5ac
5050	ENCFF562RHH	path/to/data/ENCFF562RHH.w5	128	32	2.0	mean	5050	CHIP:SMARCA5:GM12878	chip	encode	SMARCA5
5051	ENCFF918NVX	path/to/data/ENCFF918NVX.w5	128	32	2.0	mean	5051	CHIP:H3K4me1:ascending aorta female adult (53 years)	chip	encode	H3K4me1
5052	ENCFF429TDQ	path/to/data/ENCFF429TDQ.w5	128	32	2.0	mean	5052	CHIP:MYNN:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	MYNN
5053	ENCFF870YFB	path/to/data/ENCFF870YFB.w5	128	32	2.0	mean	5053	CHIP:NFE2L2:HeLa-S3	chip	encode	NFE2L2
5054	ENCFF745IWH	path/to/data/ENCFF745IWH.w5	128	32	2.0	mean	5054	CHIP:NR2F6:K562	chip	encode	NR2F6
5055	ENCFF580MXP	path/to/data/ENCFF580MXP.w5	128	32	2.0	mean	5055	CHIP:H3K27me3:foreskin melanocyte male newborn	chip	encode	H3K27me3
5056	ENCFF740EXI	path/to/data/ENCFF740EXI.w5	128	32	2.0	mean	5056	CHIP:E2F5:K562 eGFP- genetically modified using CRISPR	chip	encode	E2F5
5057	ENCFF432FYS	path/to/data/ENCFF432FYS.w5	128	32	2.0	mean	5057	CHIP:MGA:K562	chip	encode	MGA
5058	ENCFF048RJY	path/to/data/ENCFF048RJY.w5	128	32	2.0	mean	5058	CHIP:NCOA1:K562	chip	encode	NCOA1
5059	ENCFF859VKK	path/to/data/ENCFF859VKK.w5	128	32	2.0	mean	5059	CHIP:ZNF837:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZNF837
5060	ENCFF089UTW	path/to/data/ENCFF089UTW.w5	128	32	2.0	mean	5060	CHIP:HDAC1:K562	chip	encode	HDAC1
5061	ENCFF604ISL	path/to/data/ENCFF604ISL.w5	128	32	2.0	mean	5061	CHIP:PKNOX1:GM12878	chip	encode	PKNOX1
5062	ENCFF175PRM	path/to/data/ENCFF175PRM.w5	128	32	2.0	mean	5062	CHIP:ZSCAN9:HepG2 3xFLAG using CRISPR	chip	encode	ZSCAN9
5063	ENCFF523QJV	path/to/data/ENCFF523QJV.w5	128	32	2.0	mean	5063	CHIP:H3K9me3:heart embryo (101 day)	chip	encode	H3K9me3
5064	ENCFF927FZR	path/to/data/ENCFF927FZR.w5	128	32	2.0	mean	5064	CHIP:H3K27me3:layer of hippocampus male adult (81 year)	chip	encode	H3K27me3
5065	ENCFF059WGK	path/to/data/ENCFF059WGK.w5	128	32	2.0	mean	5065	CHIP:ZNF146:HepG2 3xFLAG using CRISPR	chip	encode	ZNF146
5066	ENCFF763YOO	path/to/data/ENCFF763YOO.w5	128	32	2.0	mean	5066	CHIP:H3K79me2:IMR-90	chip	encode	H3K79me2
5067	ENCFF622LED	path/to/data/ENCFF622LED.w5	128	32	2.0	mean	5067	CHIP:CTCF:cardiac muscle cell	chip	encode	CTCF
5068	ENCFF221ODV	path/to/data/ENCFF221ODV.w5	128	32	2.0	mean	5068	CHIP:H3K4me1:colonic mucosa female adult (56 years)	chip	encode	H3K4me1
5069	ENCFF594BQL	path/to/data/ENCFF594BQL.w5	128	32	2.0	mean	5069	CHIP:POLR2AphosphoS5:transverse colon female adult (53 years)	chip	encode	POLR2AphosphoS5
5070	ENCFF249ABO	path/to/data/ENCFF249ABO.w5	128	32	2.0	mean	5070	CHIP:POLR2AphosphoS5:stomach female adult (51 year)	chip	encode	POLR2AphosphoS5
5071	ENCFF369POJ	path/to/data/ENCFF369POJ.w5	128	32	2.0	mean	5071	CHIP:H3K36me3:neural cell	chip	encode	H3K36me3
5072	ENCFF855AXA	path/to/data/ENCFF855AXA.w5	128	32	2.0	mean	5072	CHIP:H3K4me3:CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	chip	encode	H3K4me3
5073	ENCFF751CCH	path/to/data/ENCFF751CCH.w5	128	32	2.0	mean	5073	CHIP:PRDM2:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	PRDM2
5074	ENCFF797QMZ	path/to/data/ENCFF797QMZ.w5	128	32	2.0	mean	5074	CHIP:ZNF664:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZNF664
5075	ENCFF257DIP	path/to/data/ENCFF257DIP.w5	128	32	2.0	mean	5075	CHIP:H3K4me3:muscle of trunk female embryo (115 days)	chip	encode	H3K4me3
5076	ENCFF261CVS	path/to/data/ENCFF261CVS.w5	128	32	2.0	mean	5076	CHIP:H3K27ac:A673	chip	encode	H3K27ac
5077	ENCFF744PPC	path/to/data/ENCFF744PPC.w5	128	32	2.0	mean	5077	CHIP:ETV4:HepG2	chip	encode	ETV4
5078	ENCFF772BIP	path/to/data/ENCFF772BIP.w5	128	32	2.0	mean	5078	CHIP:DPF2:K562	chip	encode	DPF2
5079	ENCFF947RXV	path/to/data/ENCFF947RXV.w5	128	32	2.0	mean	5079	CHIP:H3K4me3:adrenal gland male embryo (97 days)	chip	encode	H3K4me3
5080	ENCFF869XYH	path/to/data/ENCFF869XYH.w5	128	32	2.0	mean	5080	CHIP:ZNF362:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZNF362
5081	ENCFF183ETK	path/to/data/ENCFF183ETK.w5	128	32	2.0	mean	5081	CHIP:SOX13:HepG2 3xFLAG using CRISPR	chip	encode	SOX13
5082	ENCFF003LAB	path/to/data/ENCFF003LAB.w5	128	32	2.0	mean	5082	CHIP:H3K36me3:naive thymus-derived CD4-positive, alpha-beta T cell	chip	encode	H3K36me3
5083	ENCFF674SKA	path/to/data/ENCFF674SKA.w5	128	32	2.0	mean	5083	CHIP:H3K27ac:thyroid gland female adult (53 years)	chip	encode	H3K27ac
5084	ENCFF380LRO	path/to/data/ENCFF380LRO.w5	128	32	2.0	mean	5084	CHIP:H3K36me3:T-cell male adult (21 year)	chip	encode	H3K36me3
5085	ENCFF369QLG	path/to/data/ENCFF369QLG.w5	128	32	2.0	mean	5085	CHIP:H3K4me3:kidney male adult (67 years)	chip	encode	H3K4me3
5086	ENCFF085UOM	path/to/data/ENCFF085UOM.w5	128	32	2.0	mean	5086	CHIP:H3K4me3:H9 genetically modified using stable transfection	chip	encode	H3K4me3
5087	ENCFF158JUA	path/to/data/ENCFF158JUA.w5	128	32	2.0	mean	5087	CHIP:H3K4me3:temporal lobe male adult (81 year)	chip	encode	H3K4me3
5088	ENCFF516ZKE	path/to/data/ENCFF516ZKE.w5	128	32	2.0	mean	5088	CHIP:H3K36me3:germinal matrix male embryo (20 weeks)	chip	encode	H3K36me3
5089	ENCFF890SIF	path/to/data/ENCFF890SIF.w5	128	32	2.0	mean	5089	CHIP:H3K27ac:placenta male embryo (16 weeks)	chip	encode	H3K27ac
5090	ENCFF035ZNG	path/to/data/ENCFF035ZNG.w5	128	32	2.0	mean	5090	CHIP:H3K27ac:vagina female adult (53 years)	chip	encode	H3K27ac
5091	ENCFF015KQA	path/to/data/ENCFF015KQA.w5	128	32	2.0	mean	5091	CHIP:RLF:K562	chip	encode	RLF
5092	ENCFF498NYN	path/to/data/ENCFF498NYN.w5	128	32	2.0	mean	5092	CHIP:H3K9me3:body of pancreas female adult (53 years)	chip	encode	H3K9me3
5093	ENCFF748YAH	path/to/data/ENCFF748YAH.w5	128	32	2.0	mean	5093	CHIP:H3K27ac:KOPT-K1	chip	encode	H3K27ac
5094	ENCFF375XLU	path/to/data/ENCFF375XLU.w5	128	32	2.0	mean	5094	CHIP:H3K14ac:mesenchymal stem cell originated from H1-hESC	chip	encode	H3K14ac
5095	ENCFF852NLH	path/to/data/ENCFF852NLH.w5	128	32	2.0	mean	5095	CHIP:E2F1:K562	chip	encode	E2F1
5096	ENCFF935RPR	path/to/data/ENCFF935RPR.w5	128	32	2.0	mean	5096	CHIP:H3K27me3:psoas muscle male adult (34 years)	chip	encode	H3K27me3
5097	ENCFF306NUN	path/to/data/ENCFF306NUN.w5	128	32	2.0	mean	5097	CHIP:CTCF:prostate gland male adult (37 years)	chip	encode	CTCF
5098	ENCFF049QOR	path/to/data/ENCFF049QOR.w5	128	32	2.0	mean	5098	CHIP:H4K20me1:neural progenitor cell originated from H9	chip	encode	H4K20me1
5099	ENCFF717BMW	path/to/data/ENCFF717BMW.w5	128	32	2.0	mean	5099	CHIP:CTCF:sigmoid colon male adult (37 years)	chip	encode	CTCF
5100	ENCFF144CAK	path/to/data/ENCFF144CAK.w5	128	32	2.0	mean	5100	CHIP:H4K8ac:mesendoderm originated from H1-hESC	chip	encode	H4K8ac
5101	ENCFF163RZC	path/to/data/ENCFF163RZC.w5	128	32	2.0	mean	5101	CHIP:ZSCAN18:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZSCAN18
5102	ENCFF050VHG	path/to/data/ENCFF050VHG.w5	128	32	2.0	mean	5102	CHIP:H3K9me3:ascending aorta female adult (53 years)	chip	encode	H3K9me3
5103	ENCFF737FFB	path/to/data/ENCFF737FFB.w5	128	32	2.0	mean	5103	CHIP:POLR2A:sigmoid colon female adult (51 year)	chip	encode	POLR2A
5104	ENCFF519MZR	path/to/data/ENCFF519MZR.w5	128	32	2.0	mean	5104	CHIP:H3K27ac:CD4-positive, alpha-beta memory T cell	chip	encode	H3K27ac
5105	ENCFF027RWI	path/to/data/ENCFF027RWI.w5	128	32	2.0	mean	5105	CHIP:H3K4me1:angular gyrus female adult (75 years)	chip	encode	H3K4me1
5106	ENCFF013ZOI	path/to/data/ENCFF013ZOI.w5	128	32	2.0	mean	5106	CHIP:TCF12:GM12878	chip	encode	TCF12
5107	ENCFF812BTH	path/to/data/ENCFF812BTH.w5	128	32	2.0	mean	5107	CHIP:H3K27ac:spleen female adult (53 years)	chip	encode	H3K27ac
5108	ENCFF201TMB	path/to/data/ENCFF201TMB.w5	128	32	2.0	mean	5108	CHIP:H3K27me3:PC-9	chip	encode	H3K27me3
5109	ENCFF198BHD	path/to/data/ENCFF198BHD.w5	128	32	2.0	mean	5109	CHIP:H3K27ac:substantia nigra male adult (81 year)	chip	encode	H3K27ac
5110	ENCFF314ICJ	path/to/data/ENCFF314ICJ.w5	128	32	2.0	mean	5110	CHIP:H3K4me1:ACC112	chip	encode	H3K4me1
5111	ENCFF913XZA	path/to/data/ENCFF913XZA.w5	128	32	2.0	mean	5111	CHIP:CTCF:lower leg skin female adult (51 year)	chip	encode	CTCF
5112	ENCFF776NRS	path/to/data/ENCFF776NRS.w5	128	32	2.0	mean	5112	CHIP:ZNF34:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZNF34
5113	ENCFF565BPR	path/to/data/ENCFF565BPR.w5	128	32	2.0	mean	5113	CHIP:H3K4me1:neurosphere female embryo (17 weeks) originated from cortex	chip	encode	H3K4me1
5114	ENCFF059LYJ	path/to/data/ENCFF059LYJ.w5	128	32	2.0	mean	5114	CHIP:H3K27me3:lung female embryo (82 days)	chip	encode	H3K27me3
5115	ENCFF615TDR	path/to/data/ENCFF615TDR.w5	128	32	2.0	mean	5115	CHIP:H3K9me3:lung female adult (30 years)	chip	encode	H3K9me3
5116	ENCFF479WYV	path/to/data/ENCFF479WYV.w5	128	32	2.0	mean	5116	CHIP:H3K36me3:fibroblast of breast female adult (17 years)	chip	encode	H3K36me3
5117	ENCFF836MBX	path/to/data/ENCFF836MBX.w5	128	32	2.0	mean	5117	CHIP:ZIC2:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZIC2
5118	ENCFF772CZB	path/to/data/ENCFF772CZB.w5	128	32	2.0	mean	5118	CHIP:H4K20me1:H1-hESC	chip	encode	H4K20me1
5119	ENCFF459NSX	path/to/data/ENCFF459NSX.w5	128	32	2.0	mean	5119	CHIP:H3K27ac:GM23338 male adult (53 years) originated from GM23248	chip	encode	H3K27ac
5120	ENCFF703VST	path/to/data/ENCFF703VST.w5	128	32	2.0	mean	5120	CHIP:H3K27ac:iPS-20b male adult (55 years)	chip	encode	H3K27ac
5121	ENCFF038YXS	path/to/data/ENCFF038YXS.w5	128	32	2.0	mean	5121	CHIP:POLR2A:spleen male adult (37 years)	chip	encode	POLR2A
5122	ENCFF837LRU	path/to/data/ENCFF837LRU.w5	128	32	2.0	mean	5122	CHIP:ZNF644:K562 eGFP- genetically modified using stable transfection	chip	encode	ZNF644
5123	ENCFF072FPF	path/to/data/ENCFF072FPF.w5	128	32	2.0	mean	5123	CHIP:SP1:MCF-7	chip	encode	SP1
5124	ENCFF506MUV	path/to/data/ENCFF506MUV.w5	128	32	2.0	mean	5124	CHIP:H4K20me1:H9	chip	encode	H4K20me1
5125	ENCFF540UFJ	path/to/data/ENCFF540UFJ.w5	128	32	2.0	mean	5125	CHIP:H3K4me1:ES-I3	chip	encode	H3K4me1
5126	ENCFF241GZH	path/to/data/ENCFF241GZH.w5	128	32	2.0	mean	5126	CHIP:MNT:HepG2	chip	encode	MNT
5127	ENCFF908OIU	path/to/data/ENCFF908OIU.w5	128	32	2.0	mean	5127	CHIP:ZSCAN5C:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZSCAN5C
5128	ENCFF654UPJ	path/to/data/ENCFF654UPJ.w5	128	32	2.0	mean	5128	CHIP:H3K27me3:mucosa of rectum female adult (50 years)	chip	encode	H3K27me3
5129	ENCFF113PXT	path/to/data/ENCFF113PXT.w5	128	32	2.0	mean	5129	CHIP:E4F1:K562	chip	encode	E4F1
5130	ENCFF022TXB	path/to/data/ENCFF022TXB.w5	128	32	2.0	mean	5130	CHIP:H3K36me3:common myeloid progenitor, CD34-positive female adult (27 years)	chip	encode	H3K36me3
5131	ENCFF897KPI	path/to/data/ENCFF897KPI.w5	128	32	2.0	mean	5131	CHIP:H3K27me3:subcutaneous abdominal adipose tissue nuclear fraction female adult (49 years)	chip	encode	H3K27me3
5132	ENCFF820LLO	path/to/data/ENCFF820LLO.w5	128	32	2.0	mean	5132	CHIP:H2AK5ac:neural stem progenitor cell originated from H1-hESC	chip	encode	H2AK5ac
5133	ENCFF905CGC	path/to/data/ENCFF905CGC.w5	128	32	2.0	mean	5133	CHIP:NKRF:GM12878	chip	encode	NKRF
5134	ENCFF811VAX	path/to/data/ENCFF811VAX.w5	128	32	2.0	mean	5134	CHIP:H3K27me3:CD4-positive, alpha-beta T cell male adult (21 year)	chip	encode	H3K27me3
5135	ENCFF422PMQ	path/to/data/ENCFF422PMQ.w5	128	32	2.0	mean	5135	CHIP:H3K9me3:common myeloid progenitor, CD34-positive female adult (27 years)	chip	encode	H3K9me3
5136	ENCFF419LKB	path/to/data/ENCFF419LKB.w5	128	32	2.0	mean	5136	CHIP:H3K23ac:mesenchymal stem cell originated from H1-hESC	chip	encode	H3K23ac
5137	ENCFF149ZYU	path/to/data/ENCFF149ZYU.w5	128	32	2.0	mean	5137	CHIP:H2BK15ac:H9	chip	encode	H2BK15ac
5138	ENCFF818MQG	path/to/data/ENCFF818MQG.w5	128	32	2.0	mean	5138	CHIP:H3K36me3:UCSF-4	chip	encode	H3K36me3
5139	ENCFF953XOJ	path/to/data/ENCFF953XOJ.w5	128	32	2.0	mean	5139	CHIP:POLR2A:esophagus squamous epithelium male adult (54 years)	chip	encode	POLR2A
5140	ENCFF180STN	path/to/data/ENCFF180STN.w5	128	32	2.0	mean	5140	CHIP:FOXA1:liver male adult (32 years)	chip	encode	FOXA1
5141	ENCFF122JJG	path/to/data/ENCFF122JJG.w5	128	32	2.0	mean	5141	CHIP:H3K27ac:Parathyroid adenoma male adult (62 years)	chip	encode	H3K27ac
5142	ENCFF208VLV	path/to/data/ENCFF208VLV.w5	128	32	2.0	mean	5142	CHIP:H3K27ac:gastrocnemius medialis female adult (53 years)	chip	encode	H3K27ac
5143	ENCFF971SPU	path/to/data/ENCFF971SPU.w5	128	32	2.0	mean	5143	CHIP:EGR1:liver male adult (32 years)	chip	encode	EGR1
5144	ENCFF191EYK	path/to/data/ENCFF191EYK.w5	128	32	2.0	mean	5144	CHIP:H3K36me3:ascending aorta female adult (51 year)	chip	encode	H3K36me3
5145	ENCFF141YFL	path/to/data/ENCFF141YFL.w5	128	32	2.0	mean	5145	CHIP:H3K36me3:cingulate gyrus male adult (81 year)	chip	encode	H3K36me3
5146	ENCFF518EVZ	path/to/data/ENCFF518EVZ.w5	128	32	2.0	mean	5146	CHIP:ZNF148:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZNF148
5147	ENCFF169IXM	path/to/data/ENCFF169IXM.w5	128	32	2.0	mean	5147	CHIP:MYNN:K562	chip	encode	MYNN
5148	ENCFF526NXJ	path/to/data/ENCFF526NXJ.w5	128	32	2.0	mean	5148	CHIP:H3K9me3:sigmoid colon male adult (34 years)	chip	encode	H3K9me3
5149	ENCFF415NMY	path/to/data/ENCFF415NMY.w5	128	32	2.0	mean	5149	CHIP:ZNF740:K562 eGFP- genetically modified using stable transfection	chip	encode	ZNF740
5150	ENCFF881TPS	path/to/data/ENCFF881TPS.w5	128	32	2.0	mean	5150	CHIP:H2BK12ac:H9	chip	encode	H2BK12ac
5151	ENCFF403KRP	path/to/data/ENCFF403KRP.w5	128	32	2.0	mean	5151	CHIP:H3K4me3:thymus male child (3 years)	chip	encode	H3K4me3
5152	ENCFF681ORM	path/to/data/ENCFF681ORM.w5	128	32	2.0	mean	5152	CHIP:ZNF449:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZNF449
5153	ENCFF870RAN	path/to/data/ENCFF870RAN.w5	128	32	2.0	mean	5153	CHIP:H3K27ac:upper lobe of left lung female adult (53 years)	chip	encode	H3K27ac
5154	ENCFF236YZE	path/to/data/ENCFF236YZE.w5	128	32	2.0	mean	5154	CHIP:H2BK15ac:H1-hESC	chip	encode	H2BK15ac
5155	ENCFF858QNH	path/to/data/ENCFF858QNH.w5	128	32	2.0	mean	5155	CHIP:TBX21:GM12878	chip	encode	TBX21
5156	ENCFF995BBB	path/to/data/ENCFF995BBB.w5	128	32	2.0	mean	5156	CHIP:H3K4me2:GM23338 male adult (53 years) originated from GM23248	chip	encode	H3K4me2
5157	ENCFF245AYE	path/to/data/ENCFF245AYE.w5	128	32	2.0	mean	5157	CHIP:BACH1:K562 eGFP- genetically modified using stable transfection	chip	encode	BACH1
5158	ENCFF345HFH	path/to/data/ENCFF345HFH.w5	128	32	2.0	mean	5158	CHIP:H2BK5ac:H9	chip	encode	H2BK5ac
5159	ENCFF709SLB	path/to/data/ENCFF709SLB.w5	128	32	2.0	mean	5159	CHIP:H3K9me3:neurosphere female embryo (17 weeks) originated from ganglionic eminence	chip	encode	H3K9me3
5160	ENCFF905WQK	path/to/data/ENCFF905WQK.w5	128	32	2.0	mean	5160	CHIP:H3K79me2:ACC112	chip	encode	H3K79me2
5161	ENCFF890NAY	path/to/data/ENCFF890NAY.w5	128	32	2.0	mean	5161	CHIP:H3K27ac:DOHH2	chip	encode	H3K27ac
5162	ENCFF987BMP	path/to/data/ENCFF987BMP.w5	128	32	2.0	mean	5162	CHIP:NR2C1:K562	chip	encode	NR2C1
5163	ENCFF916WAT	path/to/data/ENCFF916WAT.w5	128	32	2.0	mean	5163	CHIP:ZNF282:K562	chip	encode	ZNF282
5164	ENCFF218KJG	path/to/data/ENCFF218KJG.w5	128	32	2.0	mean	5164	CHIP:H3K27ac:stomach female embryo (96 days)	chip	encode	H3K27ac
5165	ENCFF969VZS	path/to/data/ENCFF969VZS.w5	128	32	2.0	mean	5165	CHIP:H3K27me3:iPS-18a female adult (48 years)	chip	encode	H3K27me3
5166	ENCFF517RZE	path/to/data/ENCFF517RZE.w5	128	32	2.0	mean	5166	CHIP:H3K36me3:esophagus muscularis mucosa female adult (53 years)	chip	encode	H3K36me3
5167	ENCFF505OTI	path/to/data/ENCFF505OTI.w5	128	32	2.0	mean	5167	CHIP:TCF12:K562	chip	encode	TCF12
5168	ENCFF455YHL	path/to/data/ENCFF455YHL.w5	128	32	2.0	mean	5168	CHIP:CTCF:thyroid gland female adult (53 years)	chip	encode	CTCF
5169	ENCFF573WUB	path/to/data/ENCFF573WUB.w5	128	32	2.0	mean	5169	CHIP:GMEB2:HepG2 3xFLAG using CRISPR	chip	encode	GMEB2
5170	ENCFF642LUI	path/to/data/ENCFF642LUI.w5	128	32	2.0	mean	5170	CHIP:H3K9me3:mesenchymal stem cell originated from H1-hESC	chip	encode	H3K9me3
5171	ENCFF283VUJ	path/to/data/ENCFF283VUJ.w5	128	32	2.0	mean	5171	CHIP:H3K36me3:trophoblast female embryo (20 weeks)	chip	encode	H3K36me3
5172	ENCFF488UTF	path/to/data/ENCFF488UTF.w5	128	32	2.0	mean	5172	CHIP:H3K9me3:duodenal mucosa male adult (59 years)	chip	encode	H3K9me3
5173	ENCFF153FDP	path/to/data/ENCFF153FDP.w5	128	32	2.0	mean	5173	CHIP:NFXL1:GM12878	chip	encode	NFXL1
5174	ENCFF067OGD	path/to/data/ENCFF067OGD.w5	128	32	2.0	mean	5174	CHIP:H3K27me3:chorionic villus male embryo (38 weeks)	chip	encode	H3K27me3
5175	ENCFF957ZMS	path/to/data/ENCFF957ZMS.w5	128	32	2.0	mean	5175	CHIP:H3K27me3:A673	chip	encode	H3K27me3
5176	ENCFF706UPZ	path/to/data/ENCFF706UPZ.w5	128	32	2.0	mean	5176	CHIP:H3K27ac:ectodermal cell originated from embryonic stem cell	chip	encode	H3K27ac
5177	ENCFF494ZIO	path/to/data/ENCFF494ZIO.w5	128	32	2.0	mean	5177	CHIP:H3K4me3:pancreas male adult (34 years)	chip	encode	H3K4me3
5178	ENCFF745LUT	path/to/data/ENCFF745LUT.w5	128	32	2.0	mean	5178	CHIP:H4K20me1:OCI-LY7	chip	encode	H4K20me1
5179	ENCFF583GTP	path/to/data/ENCFF583GTP.w5	128	32	2.0	mean	5179	CHIP:H3K27me3:thyroid gland male adult (37 years)	chip	encode	H3K27me3
5180	ENCFF180DCO	path/to/data/ENCFF180DCO.w5	128	32	2.0	mean	5180	CHIP:H3K4me3:prostate male adult (54 years)	chip	encode	H3K4me3
5181	ENCFF411PEL	path/to/data/ENCFF411PEL.w5	128	32	2.0	mean	5181	CHIP:H3K27ac:body of pancreas female adult (53 years)	chip	encode	H3K27ac
5182	ENCFF232SNC	path/to/data/ENCFF232SNC.w5	128	32	2.0	mean	5182	CHIP:H3K36me3:transverse colon male adult (37 years)	chip	encode	H3K36me3
5183	ENCFF942EMM	path/to/data/ENCFF942EMM.w5	128	32	2.0	mean	5183	CHIP:H3K9me3:colonic mucosa female adult (56 years)	chip	encode	H3K9me3
5184	ENCFF513ULH	path/to/data/ENCFF513ULH.w5	128	32	2.0	mean	5184	CHIP:NR2C2:K562 eGFP- genetically modified using stable transfection	chip	encode	NR2C2
5185	ENCFF766GZR	path/to/data/ENCFF766GZR.w5	128	32	2.0	mean	5185	CHIP:H3K9me3:effector memory CD4-positive, alpha-beta T cell	chip	encode	H3K9me3
5186	ENCFF030RTP	path/to/data/ENCFF030RTP.w5	128	32	2.0	mean	5186	CHIP:CHD4:GM12878	chip	encode	CHD4
5187	ENCFF721EMT	path/to/data/ENCFF721EMT.w5	128	32	2.0	mean	5187	CHIP:H3K36me3:sigmoid colon male child (3 years)	chip	encode	H3K36me3
5188	ENCFF081XMI	path/to/data/ENCFF081XMI.w5	128	32	2.0	mean	5188	CHIP:ZNF112:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZNF112
5189	ENCFF368GGO	path/to/data/ENCFF368GGO.w5	128	32	2.0	mean	5189	CHIP:ZNF282:HepG2	chip	encode	ZNF282
5190	ENCFF515VXR	path/to/data/ENCFF515VXR.w5	128	32	2.0	mean	5190	CHIP:H3K27ac:MCF-7	chip	encode	H3K27ac
5191	ENCFF476BKI	path/to/data/ENCFF476BKI.w5	128	32	2.0	mean	5191	CHIP:H2AK5ac:mesenchymal stem cell originated from H1-hESC	chip	encode	H2AK5ac
5192	ENCFF117QXU	path/to/data/ENCFF117QXU.w5	128	32	2.0	mean	5192	CHIP:POLR2A:ovary female adult (53 years)	chip	encode	POLR2A
5193	ENCFF242HGF	path/to/data/ENCFF242HGF.w5	128	32	2.0	mean	5193	CHIP:SKI:HepG2	chip	encode	SKI
5194	ENCFF419JCY	path/to/data/ENCFF419JCY.w5	128	32	2.0	mean	5194	CHIP:ZNF529:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	ZNF529
5195	ENCFF716WLE	path/to/data/ENCFF716WLE.w5	128	32	2.0	mean	5195	CHIP:H3K27me3:H9 genetically modified using stable transfection	chip	encode	H3K27me3
5196	ENCFF743FWJ	path/to/data/ENCFF743FWJ.w5	128	32	2.0	mean	5196	CHIP:CTCF:suprapubic skin female adult (51 year)	chip	encode	CTCF
5197	ENCFF788DWH	path/to/data/ENCFF788DWH.w5	128	32	2.0	mean	5197	CHIP:H3K9ac:muscle layer of colon female adult (77 years)	chip	encode	H3K9ac
5198	ENCFF945NTG	path/to/data/ENCFF945NTG.w5	128	32	2.0	mean	5198	CHIP:CTCF:esophagus squamous epithelium female adult (53 years)	chip	encode	CTCF
5199	ENCFF832UOL	path/to/data/ENCFF832UOL.w5	128	32	2.0	mean	5199	CHIP:CTCF:OCI-LY3	chip	encode	CTCF
5200	ENCFF215RSZ	path/to/data/ENCFF215RSZ.w5	128	32	2.0	mean	5200	CHIP:KLF6:HepG2 3xFLAG using CRISPR	chip	encode	KLF6
5201	ENCFF610VCS	path/to/data/ENCFF610VCS.w5	128	32	2.0	mean	5201	CHIP:SUZ12:MCF-7	chip	encode	SUZ12
5202	ENCFF677HOP	path/to/data/ENCFF677HOP.w5	128	32	2.0	mean	5202	CHIP:HMBOX1:K562	chip	encode	HMBOX1
5203	ENCFF824FYQ	path/to/data/ENCFF824FYQ.w5	128	32	2.0	mean	5203	CHIP:H3K9me3:hepatocyte originated from H9	chip	encode	H3K9me3
5204	ENCFF226XSS	path/to/data/ENCFF226XSS.w5	128	32	2.0	mean	5204	CHIP:H3K27ac:MM.1S	chip	encode	H3K27ac
5205	ENCFF311BHZ	path/to/data/ENCFF311BHZ.w5	128	32	2.0	mean	5205	CHIP:BCL6:HepG2 3xFLAG using CRISPR	chip	encode	BCL6
5206	ENCFF103YFF	path/to/data/ENCFF103YFF.w5	128	32	2.0	mean	5206	CHIP:PRDM12:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	chip	encode	PRDM12
